id,lat,lon,name
23912,47.0104676,28.8421115,
23913,47.0104465,28.8419759,
23914,47.0104398,28.8420249,
23915,47.0105055,28.8419007,
23916,47.0108521,28.8414757,
23917,47.0106070,28.8417830,
23918,47.0107374,28.8416147,
23919,47.0109884,28.8418397,
23920,47.0110171,28.8416506,
23921,47.0110171,28.8417781,
23922,47.0112759,28.8411498,Strada Lev Tolstoi
23923,47.0021295,28.8385337,
23924,47.0019688,28.8383999,
23925,47.0018846,28.8383635,
23926,47.0018453,28.8382934,
23927,47.0020772,28.8391777,
23928,47.0021316,28.8389633,
23929,47.0021686,28.8387168,Stradela Arborilor
23930,47.0031531,28.8394606,Strada Arborilor
23931,47.0027712,28.8401897,Strada Arborilor
23932,47.0028283,28.8405125,Strada Arborilor
23933,47.0031156,28.8412032,Strada Arborilor
23934,47.0029522,28.8406497,Strada Arborilor
23935,47.0029846,28.8408392,Strada Arborilor
23936,47.0035519,28.8411104,Strada Arborilor
23937,47.0036499,28.8403921,Strada Arborilor
23938,47.0035991,28.8406648,Strada Arborilor
23939,47.0037435,28.8400668,Strada Arborilor
23940,47.0037090,28.8386269,Strada Nicolae Testemițanu
23941,47.0037391,28.8388116,Strada Nicolae Testemițanu
23942,47.0038271,28.8391433,Strada Nicolae Testemițanu
23943,47.0039141,28.8392888,Strada Nicolae Testemițanu
23944,47.0039431,28.8393297,Strada Nicolae Testemițanu
23945,47.0039531,28.8394670,Strada Nicolae Testemițanu
23946,47.0041727,28.8398200,Strada Nicolae Testemițanu
23947,47.0042618,28.8398919,Strada Nicolae Testemițanu
23948,47.0044625,28.8398560,Strada Nicolae Testemițanu
23949,47.0044123,28.8399197,Strada Nicolae Testemițanu
23950,47.0046899,28.8394016,Strada Nicolae Testemițanu
23951,47.0044424,28.8384814,Strada Nicolae Testemițanu
23952,47.0032615,28.8391331,Strada Arborilor
23953,46.9931905,28.8375221,Strada Constantin Vârnav
23954,46.9973785,28.8280826,
23955,46.9978717,28.8286556,Strada Constantin Vârnav
23956,46.9980442,28.8279182,
23957,46.9980805,28.8279655,
23958,46.9981108,28.8280439,
23959,46.9913060,28.8369968,Strada Arheolog Ion Casian Suruceanu
23960,46.9912376,28.8372219,Strada Arheolog Ion Casian Suruceanu
23961,46.9912065,28.8372948,Strada Arheolog Ion Casian Suruceanu
23962,46.9917904,28.8378650,Strada Arheolog Ion Casian Suruceanu
23963,46.9927933,28.8369595,Strada Constantin Vârnav
23964,46.9926386,28.8369384,Strada Constantin Vârnav
23965,46.9928657,28.8370203,Strada Constantin Vârnav
23966,46.9924063,28.8379386,
23967,46.9924013,28.8378601,
23968,46.9925980,28.8381557,
23969,46.9925247,28.8381598,
23970,46.9925727,28.8381764,
23971,46.9915192,28.8377587,Strada Arheolog Ion Casian Suruceanu
23972,46.9913685,28.8375915,Strada Arheolog Ion Casian Suruceanu
23973,46.9912369,28.8374400,Strada Arheolog Ion Casian Suruceanu
23974,46.9911298,28.8374274,Strada Arheolog Ion Casian Suruceanu
23975,46.9909518,28.8376410,Strada Arheolog Ion Casian Suruceanu
23976,46.9908314,28.8377422,Strada Arheolog Ion Casian Suruceanu
23977,46.9907040,28.8377214,Strada Arheolog Ion Casian Suruceanu
23978,46.9906527,28.8376721,Strada Arheolog Ion Casian Suruceanu
23979,46.9905660,28.8372415,Strada Arheolog Ion Casian Suruceanu
23980,46.9905173,28.8364756,Strada Arheolog Ion Casian Suruceanu
23981,46.9894602,28.8351800,Strada Arheolog Ion Casian Suruceanu
23982,46.9889998,28.8351971,Strada Doctor Tudor Strișcă
23983,46.9883220,28.8345433,Strada Arheolog Ion Casian-Suruceanu
23984,46.9886222,28.8348335,Strada Arheolog Ion Casian-Suruceanu
23985,46.9881709,28.8344024,Strada Arheolog Ion Casian-Suruceanu
23986,46.9863397,28.8327003,Strada Arheolog Ion Casian-Suruceanu
23987,46.9863011,28.8326551,Strada Arheolog Ion Casian-Suruceanu
23988,46.9945848,28.8364969,Stradela Avicenna
23989,46.9946148,28.8365877,Stradela Avicenna
23990,46.9947511,28.8366655,Stradela Avicenna
23991,46.9946909,28.8366655,Stradela Avicenna
23992,46.9951581,28.8366396,Stradela Avicenna
23993,46.9955279,28.8366188,Stradela Avicenna
23994,46.9945458,28.8363931,Stradela Avicenna
23995,46.9946007,28.8367356,
23996,46.9946210,28.8367025,
23997,46.9945609,28.8367609,
23998,46.9945175,28.8367784,
23999,46.9943666,28.8357773,
24000,46.9952014,28.8356192,
24001,46.9952961,28.8364268,
24002,46.9952749,28.8364697,
24003,46.9949422,28.8364756,
24004,46.9949377,28.8363527,
24005,46.9949162,28.8361279,
24006,46.9948639,28.8359022,
24007,46.9947850,28.8357406,
24008,46.9946235,28.8355551,
24009,46.9944076,28.8353377,Strada Constantin Vârnav
24010,46.9945162,28.8354517,
24011,46.9946723,28.8364157,
24012,46.9947014,28.8364633,
24013,46.9947355,28.8364789,
24014,46.9952368,28.8364956,
24015,46.9953110,28.8363709,
24016,46.9952409,28.8357826,
24017,46.9951664,28.8355715,
24018,46.9948590,28.8352594,
24019,46.9947971,28.8351789,
24020,46.9947122,28.8350544,
24021,46.9962541,28.8373279,
24022,46.9956252,28.8363892,
24023,46.9956960,28.8365215,
24024,46.9956438,28.8364891,
24025,46.9971683,28.8365610,
24026,46.9969626,28.8362776,
24027,46.9973030,28.8353972,
24028,46.9973284,28.8354459,
24029,46.9962455,28.8343280,
24030,46.9962764,28.8343487,
24031,46.9961791,28.8343578,
24032,46.9958287,28.8350570,
24033,46.9958153,28.8352478,
24034,46.9959384,28.8357834,
24035,46.9958659,28.8356433,
24036,46.9964731,28.8370398,
24037,46.9964872,28.8371550,
24038,46.9972912,28.8366950,Strada Nicolae Testemițanu
24039,46.9961837,28.8375300,Strada Nicolae Testemițanu
24040,46.9934947,28.8378538,Stradela Avicenna
24041,46.9933744,28.8378486,Stradela Avicenna
24042,46.9932894,28.8377526,Stradela Romantica
24043,46.9933762,28.8376099,Stradela Romantica
24044,46.9936345,28.8370625,Stradela Romantica
24045,47.0002933,28.8426830,Strada Academician Natalia Gheorghiu
24046,47.0002470,28.8422743,Strada Academician Natalia Gheorghiu
24047,47.0002171,28.8421570,Strada Academician Natalia Gheorghiu
24048,46.9991376,28.8404948,
24049,46.9984776,28.8377960,Strada Academician Natalia Gheorghiu
24050,46.9983838,28.8376332,Strada Academician Natalia Gheorghiu
24051,46.9980760,28.8374023,Strada Academician Natalia Gheorghiu
24052,46.9979210,28.8372368,Strada Academician Natalia Gheorghiu
24053,46.9979481,28.8370456,Strada Academician Natalia Gheorghiu
24054,46.9981593,28.8365606,Strada Academician Natalia Gheorghiu
24055,46.9980552,28.8360429,Strada Academician Natalia Gheorghiu
24056,46.9980313,28.8358261,Strada Academician Natalia Gheorghiu
24057,46.9949670,28.8279821,
24058,46.9950678,28.8278758,
24059,46.9942410,28.8278621,
24060,46.9942203,28.8278622,
24061,46.9941831,28.8278524,
24062,46.9944724,28.8280172,
24063,46.9937646,28.8285010,
24064,46.9938070,28.8281391,
24065,46.9938300,28.8280652,
24066,46.9960172,28.8279718,
24067,46.9959597,28.8295598,Strada Mălina Mică
24068,46.9958759,28.8296499,Strada Mălina Mică
24069,46.9955523,28.8297892,Strada Mălina Mică
24070,46.9957877,28.8305790,Stradela Constantin Vârnav
24071,46.9957840,28.8306473,Stradela Constantin Vârnav
24072,46.9956426,28.8309445,Stradela Constantin Vârnav
24073,46.9956827,28.8308627,Stradela Constantin Vârnav
24074,46.9955643,28.8307560,
24075,46.9953809,28.8306788,
24076,46.9952826,28.8305725,
24077,46.9956916,28.8317064,
24078,46.9956022,28.8316480,
24079,46.9954625,28.8314949,
24080,46.9956359,28.8316791,
24081,46.9957615,28.8317284,
24082,46.9958491,28.8317777,
24083,46.9959659,28.8318620,
24084,46.9961015,28.8320067,Strada Constantin Vârnav
24085,46.9960411,28.8314599,
24086,46.9966957,28.8308959,Strada Constantin Vârnav
24087,46.9965330,28.8307088,
24088,46.9964781,28.8306751,
24089,46.9964215,28.8306933,
24090,46.9963826,28.8307503,
24091,46.9960959,28.8313003,
24092,46.9960490,28.8314054,
24093,46.9960552,28.8315105,
24094,46.9960968,28.8315624,
24095,46.9961614,28.8316298,
24096,46.9962570,28.8317310,Strada Constantin Vârnav
24097,47.0003222,28.8353593,
24098,47.0002275,28.8355448,
24099,47.0001603,28.8357212,
24100,47.0001320,28.8358431,
24101,47.0001099,28.8359300,
24102,47.0000214,28.8361376,
24103,46.9998392,28.8365928,Strada Nicolae Testemițanu
24104,47.0003779,28.8364333,
24105,46.9998356,28.8374049,
24106,46.9996401,28.8378200,
24107,46.9996631,28.8379134,
24108,46.9996410,28.8378810,
24109,46.9990067,28.8370904,
24110,46.9990261,28.8371520,
24111,46.9999214,28.8368458,
24112,46.9998869,28.8369055,
24113,46.9997436,28.8369548,
24114,46.9997693,28.8369263,
24115,46.9996613,28.8371636,
24116,46.9996339,28.8372078,
24117,46.9995578,28.8372129,
24118,46.9995817,28.8372285,
24119,46.9992845,28.8369120,
24120,46.9991004,28.8368705,
24121,46.9992066,28.8368484,
24122,46.9991367,28.8368471,
24123,46.9984130,28.8362154,
24124,46.9983635,28.8361622,
24125,46.9982839,28.8361765,
24126,46.9983060,28.8361557,
24127,46.9985449,28.8366175,
24128,46.9985855,28.8368264,
24129,46.9985625,28.8366396,
24130,46.9985794,28.8366681,
24131,46.9985935,28.8367862,
24132,46.9985970,28.8367408,
24133,46.9980387,28.8389367,
24134,46.9979558,28.8388806,
24135,46.9979034,28.8387138,
24136,46.9979070,28.8385789,
24137,46.9979769,28.8384972,
24138,46.9981113,28.8384660,
24139,46.9981361,28.8382455,
24140,46.9981025,28.8381469,
24141,46.9980264,28.8379731,
24142,46.9979627,28.8378693,
24143,46.9978937,28.8377811,
24144,46.9977893,28.8377526,
24145,46.9990332,28.8392288,
24146,46.9904580,28.8305454,Stradela Pictor Mihai Grecu
24147,46.9902988,28.8303054,Stradela Pictor Mihai Grecu
24148,46.9905341,28.8305765,Stradela Pictor Mihai Grecu
24149,46.9904987,28.8305791,Stradela Pictor Mihai Grecu
24150,46.9903200,28.8303378,Stradela Pictor Mihai Grecu
24151,46.9900537,28.8311538,Stradela Pictor Mihai Grecu
24152,46.9901174,28.8311525,Stradela Pictor Mihai Grecu
24153,46.9903795,28.8310983,Stradela Pictor Mihai Grecu
24154,46.9901909,28.8312463,Stradela Pictor Mihai Grecu
24155,46.9902372,28.8312471,Stradela Pictor Mihai Grecu
24156,46.9904022,28.8309548,Stradela Pictor Mihai Grecu
24157,46.9904005,28.8310528,Stradela Pictor Mihai Grecu
24158,46.9903857,28.8309124,Stradela Pictor Mihai Grecu
24159,46.9897643,28.8300161,Stradela Pictor Mihai Grecu
24160,46.9981379,28.8214209,Strada Vladimir Korolenko
24161,46.9883096,28.8307270,
24162,47.0011785,28.8346780,Strada Mălina Mică
24163,46.9952377,28.8308567,
24164,46.9952510,28.8308113,
24165,46.9952351,28.8306959,
24166,46.9952545,28.8307335,
24167,46.9940893,28.8303262,
24168,46.9941176,28.8303456,
24169,46.9941778,28.8303145,
24170,46.9941618,28.8303443,
24171,46.9936013,28.8288196,
24172,46.9936611,28.8287553,
24173,46.9937115,28.8287189,
24174,46.9937566,28.8286917,
24175,46.9937982,28.8286852,
24176,46.9938345,28.8286930,
24177,46.9939132,28.8287047,
24178,46.9949749,28.8274218,
24179,46.9948484,28.8276034,
24180,46.9946724,28.8279653,
24181,46.9940176,28.8287099,
24182,46.9939398,28.8287319,
24183,46.9939867,28.8287345,
24184,46.9939698,28.8289810,
24185,46.9940017,28.8292158,
24186,46.9944087,28.8294207,
24187,46.9943600,28.8296192,
24188,46.9945839,28.8297671,
24189,46.9945308,28.8297450,
24190,46.9984811,28.8295549,Strada Ipate Soroceanu
24191,46.9989632,28.8303569,Strada Ipate Soroceanu
24192,46.9991624,28.8307569,Strada Ipate Soroceanu
24193,46.9990242,28.8304945,Strada Ipate Soroceanu
24194,46.9989708,28.8307400,Strada Romantica
24195,46.9993437,28.8309835,Strada Ipate Soroceanu
24196,47.0015523,28.8326392,Strada Ipate Soroceanu
24197,47.0011538,28.8365987,Strada Ipate Soroceanu
24198,46.9988813,28.8345274,Strada Ilie Untilă
24199,47.0046906,28.8304441,Strada Alexandru Cosmescu
24200,47.0050699,28.8299974,Strada Alexandru Cosmescu
24201,47.0050846,28.8300611,Strada Alexandru Cosmescu
24202,47.0050788,28.8299534,Strada Alexandru Cosmescu
24203,47.0051682,28.8299253,Strada Alexandru Cosmescu
24204,47.0050980,28.8299571,Strada Alexandru Cosmescu
24205,47.0046893,28.8295526,Strada Alexandru Cosmescu
24206,47.0037799,28.8286610,Strada Alexandru Cosmescu
24207,47.0000600,28.8282664,
24208,46.9995264,28.8283707,Strada Mihail Lomonosov
24209,46.9978454,28.8263910,Strada Mihail Lomonosov
24210,46.9978361,28.8264793,Strada Mihail Lomonosov
24211,46.9978651,28.8263583,Strada Mihail Lomonosov
24212,46.9979416,28.8263365,Strada Mihail Lomonosov
24213,46.9980050,28.8263798,Strada Mihail Lomonosov
24214,46.9980983,28.8264097,Strada Mihail Lomonosov
24215,46.9981315,28.8263760,Strada Mihail Lomonosov
24216,47.0001510,28.8310847,Strada Mihail Lomonosov
24217,47.0001434,28.8309442,Strada Mihail Lomonosov
24218,47.0001779,28.8305228,Strada Mihail Lomonosov
24219,47.0002239,28.8303355,Strada Mihail Lomonosov
24220,47.0002545,28.8301145,Strada Mihail Lomonosov
24221,47.0002187,28.8298354,Strada Mihail Lomonosov
24222,46.9981353,28.8250743,Strada Mihail Lomonosov
24223,46.9982094,28.8252972,Strada Mihail Lomonosov
24224,46.9982069,28.8252223,Strada Mihail Lomonosov
24225,46.9981660,28.8250968,Strada Mihail Lomonosov
24226,46.9981852,28.8251286,Strada Mihail Lomonosov
24227,46.9977726,28.8249095,Strada Mihail Lomonosov
24228,46.9977285,28.8248430,Strada Mihail Lomonosov
24229,46.9977004,28.8246988,Strada Mihail Lomonosov
24230,47.0057187,28.8321298,Strada Ion Nistor
24231,47.0059384,28.8323021,Strada Ion Nistor
24232,47.0060278,28.8321972,Strada Mihail Lomonosov
24233,47.0066185,28.8321157,
24234,47.0065923,28.8321064,
24235,47.0065630,28.8320698,
24236,47.0061124,28.8319543,
24237,47.0056715,28.8298972,Strada Alexandru Cosmescu
24238,47.0055246,28.8299440,Strada Alexandru Cosmescu
24239,47.0054812,28.8299422,Strada Alexandru Cosmescu
24240,47.0052947,28.8293765,Strada Mihail Lomonosov
24241,47.0052244,28.8291593,Strada Mihail Lomonosov
24242,47.0051682,28.8290001,Strada Mihail Lomonosov
24243,47.0048054,28.8283181,Strada Mihail Lomonosov
24244,47.0045823,28.8280794,Strada Mihail Lomonosov
24245,47.0044780,28.8277441,Strada Ion Ganea
24246,47.0019840,28.8261869,Strada Mihail Lomonosov
24247,47.0018422,28.8261119,Strada Mihail Lomonosov
24248,47.0017304,28.8260855,Strada Mihail Lomonosov
24249,47.0015935,28.8259905,Strada Mihail Lomonosov
24250,47.0014072,28.8258244,Strada Mihail Lomonosov
24251,47.0012202,28.8256681,Strada Mihail Lomonosov
24252,47.0010401,28.8255800,Strada Mihail Lomonosov
24253,47.0002392,28.8250275,Strada Mihail Lomonosov
24254,46.9995405,28.8248027,Strada Mihail Lomonosov
24255,46.9989720,28.8239202,
24256,46.9989383,28.8240268,
24257,46.9988941,28.8241884,
24258,46.9988954,28.8243457,
24259,46.9989126,28.8244581,
24260,46.9989586,28.8245658,
24261,46.9986840,28.8246660,Strada Mihail Lomonosov
24262,46.9985831,28.8246510,Strada Mihail Lomonosov
24263,46.9983851,28.8245405,Strada Mihail Lomonosov
24264,46.9981290,28.8244694,Strada Mihail Lomonosov
24265,46.9976768,28.8246810,Strada Mihail Lomonosov
24266,46.9977169,28.8247367,Strada Mihail Lomonosov
24267,46.9975924,28.8246510,Strada Mihail Lomonosov
24268,46.9974558,28.8245948,Strada Mihail Lomonosov
24269,46.9965360,28.8244656,Strada Mihail Lomonosov
24270,46.9964849,28.8244188,Strada Mihail Lomonosov
24271,47.0044656,28.8268187,
24272,47.0043730,28.8271163,
24273,47.0042524,28.8275035,
24274,47.0041624,28.8277696,Strada Mihail Lomonosov
24275,47.0009928,28.8217180,Strada Gheorghe Asachi
24276,46.9994664,28.8220457,
24277,46.9995916,28.8217629,
24278,46.9988609,28.8211149,
24279,46.9988609,28.8212797,
24280,46.9988609,28.8213677,
24281,46.9988430,28.8214670,
24282,46.9988213,28.8215756,
24283,46.9988686,28.8216655,
24284,46.9988430,28.8216562,
24285,46.9983666,28.8233343,
24286,46.9984176,28.8234336,
24287,46.9982695,28.8232313,
24288,46.9981813,28.8231639,
24289,46.9980932,28.8231096,
24290,46.9984343,28.8235160,
24291,46.9984279,28.8235928,
24292,46.9983921,28.8237239,
24293,46.9983282,28.8238550,
24294,46.9982925,28.8239562,
24295,46.9982797,28.8240536,
24296,46.9982848,28.8241247,
24297,46.9983078,28.8242483,
24298,46.9983180,28.8243270,
24299,46.9983257,28.8244207,
24300,47.0000105,28.8242802,
24301,46.9998624,28.8242577,
24302,46.9992518,28.8242090,
24303,46.9991799,28.8230806,
24304,46.9992757,28.8229345,
24305,46.9992386,28.8229477,
24306,46.9991926,28.8230076,
24307,46.9986578,28.8256119,
24308,46.9986552,28.8265858,
24309,46.9986885,28.8266682,
24310,46.9988239,28.8267918,
24311,46.9990410,28.8270391,
24312,46.9990691,28.8270803,
24313,46.9991611,28.8270990,
24314,46.9992531,28.8270578,
24315,46.9993169,28.8269754,
24316,46.9993450,28.8268480,
24317,46.9993552,28.8266869,
24318,46.9993374,28.8264023,
24319,46.9993118,28.8262524,
24320,46.9992786,28.8261588,
24321,46.9992250,28.8260389,
24322,46.9991866,28.8259602,
24323,46.9991560,28.8258366,
24324,46.9991432,28.8257355,
24325,46.9991125,28.8256718,
24326,46.9989695,28.8254770,
24327,46.9985709,28.8249151,
24328,46.9985122,28.8248327,
24329,46.9985022,28.8247476,
24330,46.9991304,28.8278332,Strada Mihail Lomonosov
24331,47.0024221,28.8211814,
24332,47.0027012,28.8206888,
24333,47.0025166,28.8210044,
24334,47.0023634,28.8213115,
24335,47.0023276,28.8214642,
24336,47.0023199,28.8215251,
24337,47.0022970,28.8215897,
24338,47.0022554,28.8216824,
24339,47.0022012,28.8217704,
24340,47.0021430,28.8217770,
24341,47.0021073,28.8217498,
24342,47.0020792,28.8217199,
24343,47.0020351,28.8216655,
24344,47.0019080,28.8215110,
24345,47.0018480,28.8214829,
24346,47.0018167,28.8214867,
24347,47.0017835,28.8215466,
24348,47.0017394,28.8216356,
24349,47.0016870,28.8216955,
24350,47.0016570,28.8217114,
24351,47.0016283,28.8217255,
24352,47.0016046,28.8217508,
24353,47.0015612,28.8218369,
24354,47.0015120,28.8219362,
24355,47.0014232,28.8221466,Strada Gheorghe Asachi
24356,47.0018473,28.8208377,
24357,47.0019240,28.8207141,
24358,47.0022842,28.8201597,
24359,47.0014434,28.8209742,
24360,47.0014718,28.8209414,
24361,47.0015705,28.8209487,
24362,47.0015472,28.8209306,
24363,47.0013167,28.8206812,
24364,47.0014959,28.8206905,
24365,47.0015739,28.8206476,
24366,47.0013853,28.8207469,
24367,47.0014082,28.8207598,
24368,47.0014662,28.8207405,
24369,47.0014511,28.8207554,
24370,47.0015129,28.8206688,
24371,47.0015523,28.8206475,
24372,47.0015938,28.8206579,
24373,47.0016155,28.8206504,
24374,47.0025205,28.8204706,
24375,47.0024081,28.8203208,
24376,47.0020977,28.8198956,
24377,47.0022267,28.8196933,
24378,47.0023927,28.8194695,
24379,47.0023761,28.8195182,
24380,47.0027977,28.8201353,
24381,47.0024362,28.8196896,
24382,47.0023902,28.8196221,
24383,47.0040877,28.8194592,Șoseaua Hâncești
24384,47.0041689,28.8194439,Strada Mitropolit Gurie Grosu
24385,47.0044402,28.8191801,Strada Mitropolit Gurie Grosu
24386,47.0046395,28.8189535,Strada Mitropolit Gurie Grosu
24387,47.0053905,28.8181594,Strada Mitropolit Gurie Grosu
24388,47.0055169,28.8179795,Strada Mitropolit Gurie Grosu
24389,47.0055948,28.8178466,Strada Mitropolit Gurie Grosu
24390,47.0012872,28.8343214,Strada Nicolae Sclifos
24391,47.0012900,28.8340814,Strada Nicolae Sclifos
24392,47.0017503,28.8337293,Stradela Ion Vatamanu
